route,family,inbound,outgoing,depth,pagerank,title,h1,canonical
"/173000-after-tax-monthly-georgia.html","state monthly salary","10","23","5","0.000009593496394878191","$173,000 After Tax Monthly in Georgia | Take-Home Pay","$173,000 After Tax Monthly in Georgia","https://aftertaxtool.com/173000-after-tax-monthly-georgia.html"
"/173000-after-tax-monthly-washington.html","state monthly salary","10","23","5","0.000009593496394878191","$173,000 After Tax Monthly in Washington | Take-Home Pay","$173,000 After Tax Monthly in Washington","https://aftertaxtool.com/173000-after-tax-monthly-washington.html"
"/173000-after-tax-weekly-georgia.html","state weekly salary","10","23","5","0.000009593496394878191","$173,000 After Tax Weekly in Georgia | Take-Home Pay","$173,000 After Tax Weekly in Georgia","https://aftertaxtool.com/173000-after-tax-weekly-georgia.html"
"/173000-after-tax-weekly-washington.html","state weekly salary","10","23","5","0.000009593496394878191","$173,000 After Tax Weekly in Washington | Take-Home Pay","$173,000 After Tax Weekly in Washington","https://aftertaxtool.com/173000-after-tax-weekly-washington.html"
"/177000-after-tax-monthly-georgia.html","state monthly salary","10","23","5","0.000009593496389460053","$177,000 After Tax Monthly in Georgia | Take-Home Pay","$177,000 After Tax Monthly in Georgia","https://aftertaxtool.com/177000-after-tax-monthly-georgia.html"
"/177000-after-tax-monthly-washington.html","state monthly salary","10","23","5","0.000009593496389460053","$177,000 After Tax Monthly in Washington | Take-Home Pay","$177,000 After Tax Monthly in Washington","https://aftertaxtool.com/177000-after-tax-monthly-washington.html"
"/177000-after-tax-weekly-georgia.html","state weekly salary","10","23","5","0.000009593496389460053","$177,000 After Tax Weekly in Georgia | Take-Home Pay","$177,000 After Tax Weekly in Georgia","https://aftertaxtool.com/177000-after-tax-weekly-georgia.html"
"/177000-after-tax-weekly-washington.html","state weekly salary","10","23","5","0.000009593496389460053","$177,000 After Tax Weekly in Washington | Take-Home Pay","$177,000 After Tax Weekly in Washington","https://aftertaxtool.com/177000-after-tax-weekly-washington.html"
"/167000-after-tax-monthly-pennsylvania.html","state monthly salary","10","23","5","0.000009593192789788212","$167,000 After Tax Monthly in Pennsylvania | Take-Home Pay","$167,000 After Tax Monthly in Pennsylvania","https://aftertaxtool.com/167000-after-tax-monthly-pennsylvania.html"
"/167000-after-tax-weekly-pennsylvania.html","state weekly salary","10","23","5","0.00000959319278978821","$167,000 After Tax Weekly in Pennsylvania | Take-Home Pay","$167,000 After Tax Weekly in Pennsylvania","https://aftertaxtool.com/167000-after-tax-weekly-pennsylvania.html"
"/183000-after-tax-weekly-pennsylvania.html","state weekly salary","10","23","5","0.000009593167863995856","$183,000 After Tax Weekly in Pennsylvania | Take-Home Pay","$183,000 After Tax Weekly in Pennsylvania","https://aftertaxtool.com/183000-after-tax-weekly-pennsylvania.html"
"/183000-after-tax-monthly-pennsylvania.html","state monthly salary","10","23","5","0.000009593167863995854","$183,000 After Tax Monthly in Pennsylvania | Take-Home Pay","$183,000 After Tax Monthly in Pennsylvania","https://aftertaxtool.com/183000-after-tax-monthly-pennsylvania.html"
"/173000-after-tax-weekly-pennsylvania.html","state weekly salary","10","23","5","0.000009593144348671053","$173,000 After Tax Weekly in Pennsylvania | Take-Home Pay","$173,000 After Tax Weekly in Pennsylvania","https://aftertaxtool.com/173000-after-tax-weekly-pennsylvania.html"
"/173000-after-tax-monthly-pennsylvania.html","state monthly salary","10","23","5","0.000009593144348671052","$173,000 After Tax Monthly in Pennsylvania | Take-Home Pay","$173,000 After Tax Monthly in Pennsylvania","https://aftertaxtool.com/173000-after-tax-monthly-pennsylvania.html"
"/177000-after-tax-monthly-pennsylvania.html","state monthly salary","10","23","5","0.00000959314434325713","$177,000 After Tax Monthly in Pennsylvania | Take-Home Pay","$177,000 After Tax Monthly in Pennsylvania","https://aftertaxtool.com/177000-after-tax-monthly-pennsylvania.html"
"/177000-after-tax-weekly-pennsylvania.html","state weekly salary","10","23","5","0.00000959314434325713","$177,000 After Tax Weekly in Pennsylvania | Take-Home Pay","$177,000 After Tax Weekly in Pennsylvania","https://aftertaxtool.com/177000-after-tax-weekly-pennsylvania.html"
"/690000-after-tax-monthly-us.html","state monthly salary","6","14","5","0.000009592696639312384","$690,000 After Tax Monthly US | Net Pay","$690,000 After Tax Per Month","https://aftertaxtool.com/690000-after-tax-monthly-us.html"
"/690000-after-tax-weekly-us.html","state weekly salary","6","14","5","0.000009592696639310673","$690,000 After Tax Weekly US | Net Pay","$690,000 After Tax Per Week","https://aftertaxtool.com/690000-after-tax-weekly-us.html"
"/710000-after-tax-monthly-us.html","state monthly salary","6","14","5","0.000009590630834581361","$710,000 After Tax Monthly US | Net Pay","$710,000 After Tax Per Month","https://aftertaxtool.com/710000-after-tax-monthly-us.html"
"/710000-after-tax-weekly-us.html","state weekly salary","6","14","5","0.000009590630834279943","$710,000 After Tax Weekly US | Net Pay","$710,000 After Tax Per Week","https://aftertaxtool.com/710000-after-tax-weekly-us.html"
"/292000-after-tax-monthly.html","monthly salary","4","10","5","0.000009588679600340308","&pound;292,000 After Tax Monthly UK | Net Pay Guide","&pound;292,000 After Tax Monthly","https://aftertaxtool.com/292000-after-tax-monthly.html"
"/775000-after-tax-monthly-us.html","state monthly salary","6","14","6","0.000009584307842447438","$775,000 After Tax Monthly US | Net Pay","$775,000 After Tax Monthly","https://aftertaxtool.com/775000-after-tax-monthly-us.html"
"/194000-after-tax-weekly-massachusetts.html","state weekly salary","10","23","5","0.00000957936640322645","$194,000 After Tax Weekly in Massachusetts | Take-Home Pay","$194,000 After Tax Weekly in Massachusetts","https://aftertaxtool.com/194000-after-tax-weekly-massachusetts.html"
"/194000-after-tax-weekly-new-jersey.html","state weekly salary","10","23","5","0.00000957936640322645","$194,000 After Tax Weekly in New Jersey | Take-Home Pay","$194,000 After Tax Weekly in New Jersey","https://aftertaxtool.com/194000-after-tax-weekly-new-jersey.html"
"/194000-after-tax-monthly-massachusetts.html","state monthly salary","10","23","5","0.000009579366403226449","$194,000 After Tax Monthly in Massachusetts | Take-Home Pay","$194,000 After Tax Monthly in Massachusetts","https://aftertaxtool.com/194000-after-tax-monthly-massachusetts.html"
"/194000-after-tax-monthly-new-jersey.html","state monthly salary","10","23","5","0.000009579366403226449","$194,000 After Tax Monthly in New Jersey | Take-Home Pay","$194,000 After Tax Monthly in New Jersey","https://aftertaxtool.com/194000-after-tax-monthly-new-jersey.html"
"/775000-after-tax-weekly-us.html","state weekly salary","6","14","6","0.00000957912426806811","$775,000 After Tax Weekly US | Net Pay","$775,000 After Tax Weekly","https://aftertaxtool.com/775000-after-tax-weekly-us.html"
"/194000-after-tax-weekly-georgia.html","state weekly salary","10","23","5","0.000009579076844876143","$194,000 After Tax Weekly in Georgia | Take-Home Pay","$194,000 After Tax Weekly in Georgia","https://aftertaxtool.com/194000-after-tax-weekly-georgia.html"
"/194000-after-tax-weekly-washington.html","state weekly salary","10","23","5","0.000009579076844876143","$194,000 After Tax Weekly in Washington | Take-Home Pay","$194,000 After Tax Weekly in Washington","https://aftertaxtool.com/194000-after-tax-weekly-washington.html"
"/194000-after-tax-monthly-georgia.html","state monthly salary","10","23","5","0.000009579076844876141","$194,000 After Tax Monthly in Georgia | Take-Home Pay","$194,000 After Tax Monthly in Georgia","https://aftertaxtool.com/194000-after-tax-monthly-georgia.html"
"/194000-after-tax-monthly-washington.html","state monthly salary","10","23","5","0.000009579076844876141","$194,000 After Tax Monthly in Washington | Take-Home Pay","$194,000 After Tax Monthly in Washington","https://aftertaxtool.com/194000-after-tax-monthly-washington.html"
"/194000-after-tax-monthly-pennsylvania.html","state monthly salary","10","23","5","0.000009578791506068304","$194,000 After Tax Monthly in Pennsylvania | Take-Home Pay","$194,000 After Tax Monthly in Pennsylvania","https://aftertaxtool.com/194000-after-tax-monthly-pennsylvania.html"
"/194000-after-tax-weekly-pennsylvania.html","state weekly salary","10","23","5","0.000009578791506068304","$194,000 After Tax Weekly in Pennsylvania | Take-Home Pay","$194,000 After Tax Weekly in Pennsylvania","https://aftertaxtool.com/194000-after-tax-weekly-pennsylvania.html"
"/164000-after-tax-monthly-massachusetts.html","state monthly salary","10","23","5","0.000009577578083910919","$164,000 After Tax Monthly in Massachusetts | Take-Home Pay","$164,000 After Tax Monthly in Massachusetts","https://aftertaxtool.com/164000-after-tax-monthly-massachusetts.html"
"/164000-after-tax-monthly-new-jersey.html","state monthly salary","10","23","5","0.000009577578083910919","$164,000 After Tax Monthly in New Jersey | Take-Home Pay","$164,000 After Tax Monthly in New Jersey","https://aftertaxtool.com/164000-after-tax-monthly-new-jersey.html"
"/164000-after-tax-weekly-massachusetts.html","state weekly salary","10","23","5","0.000009577578083910919","$164,000 After Tax Weekly in Massachusetts | Take-Home Pay","$164,000 After Tax Weekly in Massachusetts","https://aftertaxtool.com/164000-after-tax-weekly-massachusetts.html"
"/164000-after-tax-weekly-new-jersey.html","state weekly salary","10","23","5","0.000009577578083910919","$164,000 After Tax Weekly in New Jersey | Take-Home Pay","$164,000 After Tax Weekly in New Jersey","https://aftertaxtool.com/164000-after-tax-weekly-new-jersey.html"
"/164000-after-tax-weekly-washington.html","state weekly salary","10","23","5","0.000009577291791004475","$164,000 After Tax Weekly in Washington | Take-Home Pay","$164,000 After Tax Weekly in Washington","https://aftertaxtool.com/164000-after-tax-weekly-washington.html"
"/164000-after-tax-monthly-georgia.html","state monthly salary","10","23","5","0.000009577291791004473","$164,000 After Tax Monthly in Georgia | Take-Home Pay","$164,000 After Tax Monthly in Georgia","https://aftertaxtool.com/164000-after-tax-monthly-georgia.html"
"/164000-after-tax-monthly-washington.html","state monthly salary","10","23","5","0.000009577291791004473","$164,000 After Tax Monthly in Washington | Take-Home Pay","$164,000 After Tax Monthly in Washington","https://aftertaxtool.com/164000-after-tax-monthly-washington.html"
"/164000-after-tax-weekly-georgia.html","state weekly salary","10","23","5","0.000009577291791004473","$164,000 After Tax Weekly in Georgia | Take-Home Pay","$164,000 After Tax Weekly in Georgia","https://aftertaxtool.com/164000-after-tax-weekly-georgia.html"
"/164000-after-tax-weekly-pennsylvania.html","state weekly salary","10","23","5","0.000009577009670054269","$164,000 After Tax Weekly in Pennsylvania | Take-Home Pay","$164,000 After Tax Weekly in Pennsylvania","https://aftertaxtool.com/164000-after-tax-weekly-pennsylvania.html"
"/164000-after-tax-monthly-pennsylvania.html","state monthly salary","10","23","5","0.000009577009670054267","$164,000 After Tax Monthly in Pennsylvania | Take-Home Pay","$164,000 After Tax Monthly in Pennsylvania","https://aftertaxtool.com/164000-after-tax-monthly-pennsylvania.html"
"/186000-after-tax-monthly-massachusetts.html","state monthly salary","10","23","5","0.000009575881486130151","$186,000 After Tax Monthly in Massachusetts | Take-Home Pay","$186,000 After Tax Monthly in Massachusetts","https://aftertaxtool.com/186000-after-tax-monthly-massachusetts.html"
"/186000-after-tax-monthly-new-jersey.html","state monthly salary","10","23","5","0.000009575881486130151","$186,000 After Tax Monthly in New Jersey | Take-Home Pay","$186,000 After Tax Monthly in New Jersey","https://aftertaxtool.com/186000-after-tax-monthly-new-jersey.html"
"/186000-after-tax-weekly-massachusetts.html","state weekly salary","10","23","5","0.000009575881486130151","$186,000 After Tax Weekly in Massachusetts | Take-Home Pay","$186,000 After Tax Weekly in Massachusetts","https://aftertaxtool.com/186000-after-tax-weekly-massachusetts.html"
"/186000-after-tax-weekly-new-jersey.html","state weekly salary","10","23","5","0.000009575881486130151","$186,000 After Tax Weekly in New Jersey | Take-Home Pay","$186,000 After Tax Weekly in New Jersey","https://aftertaxtool.com/186000-after-tax-weekly-new-jersey.html"
"/336000-after-tax-monthly.html","monthly salary","4","10","6","0.000009575783278676712","&pound;336,000 After Tax Monthly UK | Net Pay Guide","&pound;336,000 After Tax Monthly","https://aftertaxtool.com/336000-after-tax-monthly.html"
"/315000-after-tax-monthly.html","monthly salary","4","10","5","0.000009575665802457222","&pound;315,000 After Tax Monthly UK | Net Pay Guide","&pound;315,000 After Tax Monthly","https://aftertaxtool.com/315000-after-tax-monthly.html"
"/186000-after-tax-weekly-washington.html","state weekly salary","10","23","5","0.000009575600758184633","$186,000 After Tax Weekly in Washington | Take-Home Pay","$186,000 After Tax Weekly in Washington","https://aftertaxtool.com/186000-after-tax-weekly-washington.html"
"/186000-after-tax-monthly-georgia.html","state monthly salary","10","23","5","0.000009575600758184631","$186,000 After Tax Monthly in Georgia | Take-Home Pay","$186,000 After Tax Monthly in Georgia","https://aftertaxtool.com/186000-after-tax-monthly-georgia.html"
"/186000-after-tax-monthly-washington.html","state monthly salary","10","23","5","0.000009575600758184631","$186,000 After Tax Monthly in Washington | Take-Home Pay","$186,000 After Tax Monthly in Washington","https://aftertaxtool.com/186000-after-tax-monthly-washington.html"
"/186000-after-tax-weekly-georgia.html","state weekly salary","10","23","5","0.000009575600758184631","$186,000 After Tax Weekly in Georgia | Take-Home Pay","$186,000 After Tax Weekly in Georgia","https://aftertaxtool.com/186000-after-tax-weekly-georgia.html"
"/186000-after-tax-monthly-pennsylvania.html","state monthly salary","10","23","5","0.000009575324121101241","$186,000 After Tax Monthly in Pennsylvania | Take-Home Pay","$186,000 After Tax Monthly in Pennsylvania","https://aftertaxtool.com/186000-after-tax-monthly-pennsylvania.html"
"/186000-after-tax-weekly-pennsylvania.html","state weekly salary","10","23","5","0.000009575324121101241","$186,000 After Tax Weekly in Pennsylvania | Take-Home Pay","$186,000 After Tax Weekly in Pennsylvania","https://aftertaxtool.com/186000-after-tax-weekly-pennsylvania.html"
"/166000-after-tax-monthly-massachusetts.html","state monthly salary","10","23","5","0.000009573613368761108","$166,000 After Tax Monthly in Massachusetts | Take-Home Pay","$166,000 After Tax Monthly in Massachusetts","https://aftertaxtool.com/166000-after-tax-monthly-massachusetts.html"
"/166000-after-tax-monthly-new-jersey.html","state monthly salary","10","23","5","0.000009573613368761108","$166,000 After Tax Monthly in New Jersey | Take-Home Pay","$166,000 After Tax Monthly in New Jersey","https://aftertaxtool.com/166000-after-tax-monthly-new-jersey.html"
"/166000-after-tax-weekly-massachusetts.html","state weekly salary","10","23","5","0.000009573613368761108","$166,000 After Tax Weekly in Massachusetts | Take-Home Pay","$166,000 After Tax Weekly in Massachusetts","https://aftertaxtool.com/166000-after-tax-weekly-massachusetts.html"
"/166000-after-tax-weekly-new-jersey.html","state weekly salary","10","23","5","0.000009573613368761108","$166,000 After Tax Weekly in New Jersey | Take-Home Pay","$166,000 After Tax Weekly in New Jersey","https://aftertaxtool.com/166000-after-tax-weekly-new-jersey.html"
"/184000-after-tax-monthly-massachusetts.html","state monthly salary","10","23","5","0.000009573511264862773","$184,000 After Tax Monthly in Massachusetts | Take-Home Pay","$184,000 After Tax Monthly in Massachusetts","https://aftertaxtool.com/184000-after-tax-monthly-massachusetts.html"
"/184000-after-tax-monthly-new-jersey.html","state monthly salary","10","23","5","0.000009573511264862773","$184,000 After Tax Monthly in New Jersey | Take-Home Pay","$184,000 After Tax Monthly in New Jersey","https://aftertaxtool.com/184000-after-tax-monthly-new-jersey.html"
"/184000-after-tax-weekly-massachusetts.html","state weekly salary","10","23","5","0.000009573511264862773","$184,000 After Tax Weekly in Massachusetts | Take-Home Pay","$184,000 After Tax Weekly in Massachusetts","https://aftertaxtool.com/184000-after-tax-weekly-massachusetts.html"
"/184000-after-tax-weekly-new-jersey.html","state weekly salary","10","23","5","0.000009573511264862773","$184,000 After Tax Weekly in New Jersey | Take-Home Pay","$184,000 After Tax Weekly in New Jersey","https://aftertaxtool.com/184000-after-tax-weekly-new-jersey.html"
"/174000-after-tax-monthly-massachusetts.html","state monthly salary","10","23","5","0.000009573374398089222","$174,000 After Tax Monthly in Massachusetts | Take-Home Pay","$174,000 After Tax Monthly in Massachusetts","https://aftertaxtool.com/174000-after-tax-monthly-massachusetts.html"
"/174000-after-tax-monthly-new-jersey.html","state monthly salary","10","23","5","0.000009573374398089222","$174,000 After Tax Monthly in New Jersey | Take-Home Pay","$174,000 After Tax Monthly in New Jersey","https://aftertaxtool.com/174000-after-tax-monthly-new-jersey.html"
"/174000-after-tax-weekly-massachusetts.html","state weekly salary","10","23","5","0.000009573374398089222","$174,000 After Tax Weekly in Massachusetts | Take-Home Pay","$174,000 After Tax Weekly in Massachusetts","https://aftertaxtool.com/174000-after-tax-weekly-massachusetts.html"
"/174000-after-tax-weekly-new-jersey.html","state weekly salary","10","23","5","0.000009573374398089222","$174,000 After Tax Weekly in New Jersey | Take-Home Pay","$174,000 After Tax Weekly in New Jersey","https://aftertaxtool.com/174000-after-tax-weekly-new-jersey.html"
"/176000-after-tax-weekly-massachusetts.html","state weekly salary","10","23","5","0.000009573374396833475","$176,000 After Tax Weekly in Massachusetts | Take-Home Pay","$176,000 After Tax Weekly in Massachusetts","https://aftertaxtool.com/176000-after-tax-weekly-massachusetts.html"
"/176000-after-tax-weekly-new-jersey.html","state weekly salary","10","23","5","0.000009573374396833475","$176,000 After Tax Weekly in New Jersey | Take-Home Pay","$176,000 After Tax Weekly in New Jersey","https://aftertaxtool.com/176000-after-tax-weekly-new-jersey.html"
"/176000-after-tax-monthly-massachusetts.html","state monthly salary","10","23","5","0.000009573374396833473","$176,000 After Tax Monthly in Massachusetts | Take-Home Pay","$176,000 After Tax Monthly in Massachusetts","https://aftertaxtool.com/176000-after-tax-monthly-massachusetts.html"
"/176000-after-tax-monthly-new-jersey.html","state monthly salary","10","23","5","0.000009573374396833473","$176,000 After Tax Monthly in New Jersey | Take-Home Pay","$176,000 After Tax Monthly in New Jersey","https://aftertaxtool.com/176000-after-tax-monthly-new-jersey.html"
"/166000-after-tax-monthly-washington.html","state monthly salary","10","23","5","0.000009573336438104082","$166,000 After Tax Monthly in Washington | Take-Home Pay","$166,000 After Tax Monthly in Washington","https://aftertaxtool.com/166000-after-tax-monthly-washington.html"
"/166000-after-tax-weekly-georgia.html","state weekly salary","10","23","5","0.000009573336438104082","$166,000 After Tax Weekly in Georgia | Take-Home Pay","$166,000 After Tax Weekly in Georgia","https://aftertaxtool.com/166000-after-tax-weekly-georgia.html"
"/166000-after-tax-weekly-washington.html","state weekly salary","10","23","5","0.000009573336438104082","$166,000 After Tax Weekly in Washington | Take-Home Pay","$166,000 After Tax Weekly in Washington","https://aftertaxtool.com/166000-after-tax-weekly-washington.html"
"/166000-after-tax-monthly-georgia.html","state monthly salary","10","23","5","0.00000957333643810408","$166,000 After Tax Monthly in Georgia | Take-Home Pay","$166,000 After Tax Monthly in Georgia","https://aftertaxtool.com/166000-after-tax-monthly-georgia.html"
"/184000-after-tax-monthly-washington.html","state monthly salary","10","23","5","0.000009573234575227618","$184,000 After Tax Monthly in Washington | Take-Home Pay","$184,000 After Tax Monthly in Washington","https://aftertaxtool.com/184000-after-tax-monthly-washington.html"
"/184000-after-tax-weekly-georgia.html","state weekly salary","10","23","5","0.000009573234575227618","$184,000 After Tax Weekly in Georgia | Take-Home Pay","$184,000 After Tax Weekly in Georgia","https://aftertaxtool.com/184000-after-tax-weekly-georgia.html"
"/184000-after-tax-weekly-washington.html","state weekly salary","10","23","5","0.000009573234575227618","$184,000 After Tax Weekly in Washington | Take-Home Pay","$184,000 After Tax Weekly in Washington","https://aftertaxtool.com/184000-after-tax-weekly-washington.html"
"/184000-after-tax-monthly-georgia.html","state monthly salary","10","23","5","0.000009573234575227616","$184,000 After Tax Monthly in Georgia | Take-Home Pay","$184,000 After Tax Monthly in Georgia","https://aftertaxtool.com/184000-after-tax-monthly-georgia.html"
"/283000-after-tax-monthly.html","monthly salary","4","10","6","0.000009573103184821159","&pound;283,000 After Tax Monthly UK | Net Pay Guide","&pound;283,000 After Tax Monthly","https://aftertaxtool.com/283000-after-tax-monthly.html"
"/174000-after-tax-monthly-georgia.html","state monthly salary","10","23","5","0.000009573097889753635","$174,000 After Tax Monthly in Georgia | Take-Home Pay","$174,000 After Tax Monthly in Georgia","https://aftertaxtool.com/174000-after-tax-monthly-georgia.html"
"/174000-after-tax-monthly-washington.html","state monthly salary","10","23","5","0.000009573097889753635","$174,000 After Tax Monthly in Washington | Take-Home Pay","$174,000 After Tax Monthly in Washington","https://aftertaxtool.com/174000-after-tax-monthly-washington.html"
"/174000-after-tax-weekly-georgia.html","state weekly salary","10","23","5","0.000009573097889753635","$174,000 After Tax Weekly in Georgia | Take-Home Pay","$174,000 After Tax Weekly in Georgia","https://aftertaxtool.com/174000-after-tax-weekly-georgia.html"
"/174000-after-tax-weekly-washington.html","state weekly salary","10","23","5","0.000009573097889753633","$174,000 After Tax Weekly in Washington | Take-Home Pay","$174,000 After Tax Weekly in Washington","https://aftertaxtool.com/174000-after-tax-weekly-washington.html"
"/176000-after-tax-monthly-georgia.html","state monthly salary","10","23","5","0.000009573097888498864","$176,000 After Tax Monthly in Georgia | Take-Home Pay","$176,000 After Tax Monthly in Georgia","https://aftertaxtool.com/176000-after-tax-monthly-georgia.html"
"/176000-after-tax-monthly-washington.html","state monthly salary","10","23","5","0.000009573097888498864","$176,000 After Tax Monthly in Washington | Take-Home Pay","$176,000 After Tax Monthly in Washington","https://aftertaxtool.com/176000-after-tax-monthly-washington.html"
"/176000-after-tax-weekly-georgia.html","state weekly salary","10","23","5","0.000009573097888498864","$176,000 After Tax Weekly in Georgia | Take-Home Pay","$176,000 After Tax Weekly in Georgia","https://aftertaxtool.com/176000-after-tax-weekly-georgia.html"
"/176000-after-tax-weekly-washington.html","state weekly salary","10","23","5","0.000009573097888498864","$176,000 After Tax Weekly in Washington | Take-Home Pay","$176,000 After Tax Weekly in Washington","https://aftertaxtool.com/176000-after-tax-weekly-washington.html"
"/166000-after-tax-monthly-pennsylvania.html","state monthly salary","10","23","5","0.000009573063542973498","$166,000 After Tax Monthly in Pennsylvania | Take-Home Pay","$166,000 After Tax Monthly in Pennsylvania","https://aftertaxtool.com/166000-after-tax-monthly-pennsylvania.html"
"/166000-after-tax-weekly-pennsylvania.html","state weekly salary","10","23","5","0.000009573063542973498","$166,000 After Tax Weekly in Pennsylvania | Take-Home Pay","$166,000 After Tax Weekly in Pennsylvania","https://aftertaxtool.com/166000-after-tax-weekly-pennsylvania.html"
"/184000-after-tax-monthly-pennsylvania.html","state monthly salary","10","23","5","0.000009572961917606661","$184,000 After Tax Monthly in Pennsylvania | Take-Home Pay","$184,000 After Tax Monthly in Pennsylvania","https://aftertaxtool.com/184000-after-tax-monthly-pennsylvania.html"
"/184000-after-tax-weekly-pennsylvania.html","state weekly salary","10","23","5","0.00000957296191760666","$184,000 After Tax Weekly in Pennsylvania | Take-Home Pay","$184,000 After Tax Weekly in Pennsylvania","https://aftertaxtool.com/184000-after-tax-weekly-pennsylvania.html"
"/174000-after-tax-monthly-pennsylvania.html","state monthly salary","10","23","5","0.000009572825410790242","$174,000 After Tax Monthly in Pennsylvania | Take-Home Pay","$174,000 After Tax Monthly in Pennsylvania","https://aftertaxtool.com/174000-after-tax-monthly-pennsylvania.html"
"/174000-after-tax-weekly-pennsylvania.html","state weekly salary","10","23","5","0.000009572825410790242","$174,000 After Tax Weekly in Pennsylvania | Take-Home Pay","$174,000 After Tax Weekly in Pennsylvania","https://aftertaxtool.com/174000-after-tax-weekly-pennsylvania.html"
"/176000-after-tax-weekly-pennsylvania.html","state weekly salary","10","23","5","0.00000957282540953644","$176,000 After Tax Weekly in Pennsylvania | Take-Home Pay","$176,000 After Tax Weekly in Pennsylvania","https://aftertaxtool.com/176000-after-tax-weekly-pennsylvania.html"
"/176000-after-tax-monthly-pennsylvania.html","state monthly salary","10","23","5","0.000009572825409536438","$176,000 After Tax Monthly in Pennsylvania | Take-Home Pay","$176,000 After Tax Monthly in Pennsylvania","https://aftertaxtool.com/176000-after-tax-monthly-pennsylvania.html"
"/680000-after-tax-monthly-us.html","state monthly salary","6","14","6","0.000009572445786225299","$680,000 After Tax Monthly US | Net Pay","$680,000 After Tax Per Month","https://aftertaxtool.com/680000-after-tax-monthly-us.html"
"/680000-after-tax-weekly-us.html","state weekly salary","6","14","6","0.000009572445786224242","$680,000 After Tax Weekly US | Net Pay","$680,000 After Tax Per Week","https://aftertaxtool.com/680000-after-tax-weekly-us.html"
"/275000-after-tax-monthly.html","monthly salary","4","10","5","0.000009572177342625505","&pound;275,000 After Tax Monthly UK | Net Pay Guide","&pound;275,000 After Tax Monthly","https://aftertaxtool.com/275000-after-tax-monthly.html"
"/770000-after-tax-monthly-us.html","state monthly salary","6","14","6","0.000009569545631833617","$770,000 After Tax Monthly US | Net Pay","$770,000 After Tax Monthly","https://aftertaxtool.com/770000-after-tax-monthly-us.html"
"/770000-after-tax-weekly-us.html","state weekly salary","6","14","6","0.000009567466804550403","$770,000 After Tax Weekly US | Net Pay","$770,000 After Tax Weekly","https://aftertaxtool.com/770000-after-tax-weekly-us.html"
"/620000-after-tax-monthly-us.html","state monthly salary","6","14","6","0.000009564870267534853","$620,000 After Tax Monthly US | Net Pay","$620,000 After Tax Per Month","https://aftertaxtool.com/620000-after-tax-monthly-us.html"
"/620000-after-tax-weekly-us.html","state weekly salary","6","14","6","0.000009564864443193192","$620,000 After Tax Weekly US | Net Pay","$620,000 After Tax Per Week","https://aftertaxtool.com/620000-after-tax-weekly-us.html"
"/329000-after-tax-monthly.html","monthly salary","4","10","5","0.000009563025971261815","&pound;329,000 After Tax Monthly UK | Net Pay Guide","&pound;329,000 After Tax Monthly","https://aftertaxtool.com/329000-after-tax-monthly.html"
"/268000-after-tax-monthly.html","monthly salary","4","10","7","0.000009555100072528503","&pound;268,000 After Tax Monthly UK | Net Pay Guide","&pound;268,000 After Tax Monthly","https://aftertaxtool.com/268000-after-tax-monthly.html"
"/720000-after-tax-monthly-us.html","state monthly salary","6","14","6","0.000009553003980837503","$720,000 After Tax Monthly US | Net Pay","$720,000 After Tax Per Month","https://aftertaxtool.com/720000-after-tax-monthly-us.html"
"/720000-after-tax-weekly-us.html","state weekly salary","6","14","6","0.000009553003976751286","$720,000 After Tax Weekly US | Net Pay","$720,000 After Tax Per Week","https://aftertaxtool.com/720000-after-tax-weekly-us.html"
"/314000-after-tax-monthly.html","monthly salary","4","10","6","0.000009552899453441469","&pound;314,000 After Tax Monthly UK | Net Pay Guide","&pound;314,000 After Tax Monthly","https://aftertaxtool.com/314000-after-tax-monthly.html"
"/107000-after-tax-monthly-new-york.html","state monthly salary","6","15","5","0.0000095474884031901","$107,000 After Tax Monthly New York","$107,000 After Tax Monthly New York","https://aftertaxtool.com/107000-after-tax-monthly-new-york.html"
"/107000-after-tax-weekly-new-york.html","state weekly salary","6","15","5","0.0000095474884031901","$107,000 After Tax Weekly New York","$107,000 After Tax Weekly New York","https://aftertaxtool.com/107000-after-tax-weekly-new-york.html"
"/107000-after-tax-monthly-texas.html","state monthly salary","6","15","5","0.000009547481242592478","$107,000 After Tax Monthly Texas","$107,000 After Tax Monthly Texas","https://aftertaxtool.com/107000-after-tax-monthly-texas.html"
"/107000-after-tax-weekly-texas.html","state weekly salary","6","15","5","0.000009547481242592477","$107,000 After Tax Weekly Texas","$107,000 After Tax Weekly Texas","https://aftertaxtool.com/107000-after-tax-weekly-texas.html"
"/107000-after-tax-weekly-california.html","state weekly salary","6","15","5","0.000009547437428328524","$107,000 After Tax Weekly California","$107,000 After Tax Weekly California","https://aftertaxtool.com/107000-after-tax-weekly-california.html"
"/107000-after-tax-monthly-california.html","state monthly salary","6","15","5","0.000009547437428328523","$107,000 After Tax Monthly California","$107,000 After Tax Monthly California","https://aftertaxtool.com/107000-after-tax-monthly-california.html"
"/685000-after-tax-monthly-us.html","state monthly salary","6","14","6","0.000009546399119324348","$685,000 After Tax Monthly US | Net Pay","$685,000 After Tax Per Month","https://aftertaxtool.com/685000-after-tax-monthly-us.html"
